,actual,predicted,actual_return,predicted_change,position,strategy_return,position_change,transaction_costs,strategy_return_net,cumulative_market,cumulative_strategy
2015-11-03,47.31430816650391,47.282063,0.004616819380792281,-0.0006815197608482306,0,0.0,0.0,0.0,0.0,1.1574470428001586,1.1293290696685245
2015-11-04,47.29690170288086,47.457092,-0.00036789005900284,0.003386914924823361,0,-0.0,0.0,0.0,-0.0,1.1570212295392903,1.1293290696685245
2015-11-05,47.76655578613281,47.483097,0.00992991224250428,-0.005934250545212813,0,0.0,0.0,0.0,0.0,1.16851034881133,1.1293290696685245
2015-11-06,47.105560302734375,47.84039,-0.013838039450822848,0.015599622300468723,1,-0.0,1.0,0.0005,-0.0005,1.152340456505784,1.1287644051336903
2015-11-09,46.540225982666016,47.322296,-0.012001434999076799,0.01680417624537089,1,-0.012001434999076799,0.0,0.0,-0.012001434999076799,1.1385107174202234,1.1152176124962068
2015-11-10,46.66200637817383,46.596222,0.002616669621526402,-0.001409807666917508,0,0.002616669621526402,1.0,0.0005,0.002116669621526402,1.1414898238282791,1.1175781597379688
2015-11-11,46.374977111816406,46.625763,-0.0061512414196506215,0.005407783318836791,0,-0.0,0.0,0.0,-0.0,1.134468244343837,1.1175781597379688
2015-11-12,45.957496643066406,46.52443,-0.009002278701796373,0.012336021751267195,1,-0.0,1.0,0.0005,-0.0005,1.124255445029916,1.1170193706581
2015-11-13,46.766357421875,46.19837,0.017600192305744944,-0.01214517370990055,0,0.017600192305744944,1.0,0.0005,0.017100192305744943,1.1440425570632233,1.1361206167055957
2015-11-16,46.381080627441406,46.824753,-0.008238332332750398,0.00956580084322749,0,-0.0,0.0,0.0,-0.0,1.134617554275327,1.1361206167055957
2015-11-17,47.15162658691406,46.45085,0.01661336797350854,-0.014862162712301008,0,0.0,0.0,0.0,0.0,1.1534673732137053,1.1361206167055957
2015-11-18,47.23041534423828,47.42177,0.0016709658399374216,0.004051474941382761,0,0.0,0.0,0.0,0.0,1.1553947777918276,1.1361206167055957
2015-11-19,47.449337005615234,47.863804,0.004635183912344409,0.008734934649584409,0,0.0,0.0,0.0,0.0,1.160750245078255,1.1361206167055957
2015-11-20,47.449337005615234,47.466362,0.0,0.0003588036202585846,0,0.0,0.0,0.0,0.0,1.160750245078255,1.1361206167055957
2015-11-23,47.50187301635742,47.466362,0.0011072022088731703,-0.000747570876488908,0,0.0,0.0,0.0,0.0,1.1620354303135556,1.1361206167055957
2015-11-24,47.01152801513672,47.466362,-0.010322645615507664,0.009674945775609614,0,-0.0,0.0,0.0,-0.0,1.1500401503737647,1.1361206167055957
2015-11-25,47.116600036621094,47.31679,0.0022350267247333022,0.004248852795981389,0,0.0,0.0,0.0,0.0,1.1526105208443664,1.1361206167055957
2015-11-26,47.22167205810547,47.3522,0.0022300425201033924,0.002764143890908368,0,0.0,0.0,0.0,0.0,1.155180891314968,1.1361206167055957
2015-11-27,47.58942413330078,47.382515,0.007787781735953736,-0.0043477975087056146,0,0.0,0.0,0.0,0.0,1.1641771879620735,1.1361206167055957
2015-11-30,48.35123062133789,48.070145,0.016007894651199006,-0.0058134191085827715,0,0.0,0.0,0.0,0.0,1.1828132137422995,1.1361206167055957
2015-12-01,48.34246063232422,48.13944,-0.00018138088526342688,-0.004199662171066181,0,-0.0,0.0,0.0,-0.0,1.1825986740344896,1.1361206167055957
2015-12-02,47.45809173583984,48.462597,-0.018293832893831796,0.021166151455519203,1,-0.0,1.0,0.0005,-0.0005,1.1609644115112356,1.135552556397243
2015-12-03,48.95539855957031,48.292046,0.03155008490574707,-0.013550149438603939,0,0.03155008490574707,1.0,0.0005,0.031050084905747066,1.1975929372669658,1.1708115596883157
